,listing_id,description,host_id,neighbourhood_full,coordinates,room_type,price,number_of_reviews,reviews_per_month,availability_365,rating,number_of_stays,listing_added
145,21619569,Modern 3BR/2Bath Home 10 mins From JFK,157275347.0,"Queens, Jamaica","(40.68054, -73.76711999999998)",Entire place,128$,141,7.24,164,4.324225487738939,169.2,2018-12-25
146,16178531,2 Floor Epic Loft in Prime Bushwick,3473672.0,"Brooklyn, Williamsburg","(40.70484, -73.9377)",Entire place,175$,21,0.81,313,4.718151830667644,25.2,2018-12-23
147,13453271,"NEAR CENTRAL PARK, TIMES SQUARE, COLUMBIA UNIV.",17848380.0,"Manhattan, Upper West Side","(40.79669000000001, -73.97126)",Private Room,120$,12,0.35,338,3.0702723849634532,14.4,2018-11-13
148,26228457,Brooklyn Brownstone (blue bedroom - single bed),80292073.0,"Brooklyn, South Slope","(40.66323, -73.98138)",Private Room,60$,7,0.59,56,4.8492673632711245,8.4,2018-11-27
149,25774787,"Cozy & Chic 1 Bedroom, Upper East Side, Manhattan",61981690.0,"Manhattan, Upper East Side","(40.7752, -73.95572)",Entire place,189$,18,1.4,21,3.825165917142323,21.6,2018-12-28
150,34954639,"Private Bedroom Stylish, Cozy Apartment- Gramercy",263383528.0,"Manhattan, Gramercy","(40.73712, -73.98844)",Private Room,245$,2,2.0,179,4.628430170841152,2.4,2018-12-27
151,564751,Artist space for creative nomads.,2777672.0,"Manhattan, Upper West Side","(40.80165, -73.96287)",Shared room,76$,158,1.91,324,4.092431081129136,189.6,2018-10-30
152,15110120,Great Location! Brooklyn Heights One Bedroom,3186019.0,"Brooklyn, Brooklyn Heights","(40.69293, -73.99113)",Entire place,188$,25,0.74,30,4.275350844524319,30.0,2018-12-22
153,5511067,"Studio in heart of Cobble Hill, BK",28577246.0,"Brooklyn, Boerum Hill","(40.68607, -73.99048)",Entire place,85$,3,0.06,0,4.2056507808638335,3.6,2015-03-25
154,29792926,Sun-lit downtown apartment in the West Village,224141746.0,"Manhattan, West Village","(40.73176, -74.00428000000002)",Entire place,179$,3,0.49,10,4.943956156618639,3.6,2018-11-18
155,21058573,Beautiful Cypress Hills apt,14719992.0,"Brooklyn, Cypress Hills","(40.67966, -73.89028)",Entire place,106$,2,0.11,0,3.0125436234569567,2.4,2018-05-01
156,24654607,The East Village Home: The Cabin Room,126034120.0,"Manhattan, East Village","(40.72607, -73.97631)",Private Room,95$,67,4.59,241,4.181070482809534,80.39999999999998,2018-12-17
157,25975428,Cozy & Modern 2 beds Apt. newly renovated BK/NYC,195238640.0,"Brooklyn, Crown Heights","(40.67411, -73.93023000000002)",Entire place,190$,26,2.07,251,4.910982725544813,31.2,2018-12-21
158,15297194,Cozy Island Bedroom near Ferry,96341353.0,"Staten Island, St. George","(40.64055, -74.0784)",Private Room,70$,60,1.84,336,3.4112881578769785,72.0,2018-12-11
159,25927829,Soho!  Amazing Single Room!,192951036.0,"Manhattan, SoHo","(40.7258, -73.99969)",Private Room,119$,35,2.75,156,3.885750086916429,42.0,2018-12-18
160,9396442,Upper west Apt close to Central Pk,26347594.0,"Manhattan, Upper West Side","(40.77772, -73.98514)",Private Room,108$,11,0.25,0,4.390221601535733,13.2,2017-06-04
161,27891791,Comfort Away from Home,205188960.0,"Brooklyn, East Flatbush","(40.6491, -73.92532)",Entire place,75$,12,1.21,167,4.832014693496138,14.4,2018-12-25
162,32595490,Peaceful 2 Bedroom apartment in a private house,245003299.0,"Bronx, Clason Point","(40.80924, -73.85106999999998)",Entire place,95$,27,8.62,153,3.851150690936487,32.4,2018-12-30
163,32241142,Sonder | Stock Exchange | Tranquil 1BR + Kitchen,219517861.0,"Manhattan, Financial District","(40.70766, -74.01074)",Entire place,214$,3,1.23,333,3.0455393003024467,3.6,2018-11-19
164,30999038,"Amazing location,  A gem in Soho two bedroom",231515893.0,"Manhattan, SoHo","(40.7274, -74.0026)",Entire place,183$,35,5.36,294,3.753834385917657,42.0,2018-12-27
165,14195524,Lincoln Square - Upper West Side Haven,86090561.0,"Manhattan, Upper West Side","(40.79919, -73.96249)",Private Room,110$,84,2.35,301,4.795211077668804,100.8,2018-12-18
166,666220,Beautiful East Village apartment,2490963.0,"Manhattan, East Village","(40.72771, -73.98172)",Private Room,75$,6,0.07,0,4.4436315628514675,7.1999999999999975,2013-01-05
167,13148370,Beautiful Garden Level Apartment in Brooklyn,18893401.0,"Brooklyn, Fort Greene","(40.68457, -73.96969)",Entire place,225$,11,0.3,0,3.4662250585862058,13.2,2016-12-10
168,29624337,Quiet spacious Williamsburg room w/ private bath,222990788.0,"Brooklyn, Williamsburg","(40.71018, -73.94671)",Private Room,100$,4,0.52,0,4.820256815004819,4.8,2018-06-07
169,34152348,Awesome 3 bedroom apartment in best location,,"Manhattan, Chelsea","(40.7465, -73.9981)",Entire place,320$,2,0.97,299,3.7870417213874497,2.4,2018-11-10
170,28711718,Harlem apartment,57430885.0,"Manhattan, Harlem","(40.81574000000001, -73.94211999999997)",Private Room,39$,1,0.16,0,4.78020898484974,1.2,2018-07-05
171,29907089,Clean and Cozy 1Bedroom near LGA,174976495.0,"Queens, College Point","(40.78497, -73.85754)",Private Room,45$,7,0.88,0,4.1881621825550495,8.4,2018-07-02
172,2012750,"LOVELY 1 BEDROOM APT, BATH + KIT+ LIVING ROOM",10355206.0,"Queens, Ridgewood","(40.70493, -73.90795)",Entire place,75$,64,0.95,178,4.898020541634256,76.8,2015-04-29
173,11720130,Luxurious 1BR Apt (Times Square),59625377.0,"Manhattan, Hell's Kitchen","(40.75705, -73.99265)",Entire place,225$,24,0.96,42,4.641952269526814,28.8,2018-12-20
174,35409565,Two  Bedroom in 2 Family House in Brooklyn,256544529.0,"Brooklyn, Bedford-Stuyvesant","(40.68722, -73.91962)",Entire place,150$,3,3.0,312,3.805992616285412,3.6,2019-01-01
175,28730167,Quite place by the park,25326.0,"Brooklyn, Windsor Terrace","(40.65777, -73.97487)",Entire place,105$,15,1.56,269,4.006551585677764,18.0,2018-12-02
176,6363796,Colorful & Spacious near A Express,14104449.0,"Manhattan, Washington Heights","(40.85111, -73.93325)",Private Room,88$,48,0.97,122,3.5224509619578024,57.6,2018-12-25
177,32329737,One stop away manhattan #2,91605357.0,"Brooklyn, Williamsburg","(40.70738, -73.95569)",Private Room,60$,26,6.5,21,4.082872897949404,31.2,2018-12-24
178,21551617,Summer Savings! Central Park 1BR/1Bath/UWS,156699963.0,"Manhattan, Upper West Side","(40.77538, -73.97743)",Entire place,350$,11,0.54,80,3.822305632564869,13.2,2018-11-16
179,32617384,"2nd Floor, Room # 3 (9'x12')",244817841.0,"Brooklyn, East New York","(40.66934000000001, -73.89402)",Private Room,35$,7,1.75,252,4.571030567215064,8.4,2018-12-11
180,1347126,Bedroom for 2 in 1896 townhouse,7308715.0,"Brooklyn, Fort Greene","(40.69774, -73.97076)",Private Room,65$,14,0.2,275,4.294236846278565,16.8,2018-11-25
181,19858046,Perfect Grand Central apartment,140433041.0,"Manhattan, Midtown","(40.75083, -73.97270999999998)",Entire place,325$,21,0.89,2,3.2257871629314416,25.2,2018-06-25
182,18566802,"Beautiful Luxury Studio, Heart of Theater District",11334992.0,"Manhattan, Hell's Kitchen","(40.76059, -73.98865)",Shared room,105$,1,0.04,0,3.642450906516129,1.2,2016-11-30
183,4777236,Private floor and entrance in townhouse,3295012.0,"Queens, Rego Park","(40.72018, -73.86322)",Private Room,70$,28,0.61,325,4.3069977146339715,33.6,2018-12-17
184,2874695,Pvt Bedroom in Williamsburg Central,164781.0,"Brooklyn, Williamsburg","(40.71242, -73.96793000000002)",Private Room,100$,5,0.09,296,3.3808935654352608,6.0,2018-03-27
185,2489407,Peaceful Bed w Breakfast - Manhattan,3562864.0,"Manhattan, Upper East Side","(40.77194, -73.94773)",Private Room,84$,150,2.38,294,3.620947872251112,180.0,2018-12-16
186,28225706,MI DULCE MORADA,212526912.0,"Queens, East Elmhurst","(40.75598, -73.8837)",Private Room,60$,4,0.4,325,4.0212919841817465,4.8,2018-12-04
187,774791,Very clean bed room in queens NYC,1528912.0,"Queens, Flushing","(40.75612, -73.82517)",Private Room,55$,31,0.53,282,4.357342225550699,37.2,2017-12-23
188,28834703,Beautiful Brooklyn Brownstone Entire Parlor Floor.,217432173.0,"Brooklyn, Bedford-Stuyvesant","(40.68085, -73.94354)",Entire place,130$,48,5.12,267,4.942265403256698,57.6,2018-12-22
189,31057368,2 bedroom apt in the heart of Bushwick (House),13143585.0,"Brooklyn, Bushwick","(40.69577, -73.92612)",Entire place,250$,1,0.16,0,4.818934011607143,1.2,2018-06-26
190,19387402,Luxury Central Park Apartment close to everything,78325795.0,"Manhattan, Harlem","(40.80369, -73.94856999999998)",Entire place,179$,143,5.77,197,3.776253207237077,171.6,2018-12-30
191,490278,Lovely 1BR - Midtown East by metro!,2424873.0,"Manhattan, Midtown","(40.75632, -73.96464)",Entire place,99$,30,0.35,317,3.527959122299226,36.0,2017-08-27
192,30145840,Luxurious private room near subway B/C stations,126653377.0,"Manhattan, Harlem","(40.80289000000001, -73.95813000000003)",Private Room,63$,2,0.32,335,3.649660085819967,2.4,2018-08-25
193,34301284,Beautiful apartment in Manhattan!,257813708.0,"Manhattan, East Village","(40.72859, -73.97977)",Entire place,250$,6,3.27,162,3.3013413731430874,7.1999999999999975,2018-12-18
194,294717,Modern apartment w/ gorgeous view,1523610.0,"Brooklyn, Williamsburg","(40.71095, -73.95239000000002)",Private Room,125$,17,0.19,0,4.3774447409788095,20.4,2014-11-14
195,22379701,Private room + full bathroom / lots of sun + dogs,92649019.0,"Brooklyn, Crown Heights","(40.66921, -73.92624)",Private Room,68$,48,2.59,0,4.764519216137273,57.6,2018-12-24
196,34180443,"BRIGHT, chic, Huge room with PRIVATE BATHROOM",44260443.0,"Brooklyn, Bedford-Stuyvesant","(40.68268, -73.93055)",Private Room,75$,12,5.37,60,4.525350892285684,14.4,2018-12-24
197,30822815,NYC cozy studio,193490396.0,"Manhattan, Roosevelt Island","(40.7579, -73.95255999999998)",Entire place,185$,23,3.37,295,3.4656346419389044,27.6,2018-12-19
198,16364666,Brand New &Cozy  Room Close to Subway Station,61042.0,"Manhattan, Harlem","(40.82112, -73.95482)",Private Room,45$,22,0.71,0,3.8226343510998326,26.4,2018-06-27
199,4168812,PRIVATE 1BR APT: Free WIFI & DIRECT TV,5243122.0,"Brooklyn, Bedford-Stuyvesant","(40.6805, -73.93775)",Entire place,115$,131,2.27,241,4.165846184154817,157.2,2018-12-17
200,3604145,UNIQUE APT COZY APARTMANT,11430190.0,"Brooklyn, Bedford-Stuyvesant","(40.69576, -73.94082)",Entire place,90$,51,0.86,179,3.4796451238725186,61.2,2018-04-25
201,20775370,"Comfy, cozy, private NYC Studio for One!",2650097.0,"Brooklyn, Sunset Park","(40.66273, -73.99384)",Entire place,58$,10,0.45,0,4.893308141400798,12.0,2018-01-25
202,16430924,Pacific Street Gem!!!,39834676.0,"Brooklyn, Crown Heights","(40.67756, -73.94775)",Entire place,137$,5,0.19,266,4.260660935304971,6.0,2018-08-20
203,10041589,Large Bright Room with Private Bathroom,49535506.0,"Queens, Sunnyside","(40.73839, -73.93)",Private Room,70$,4,0.1,25,4.231869070595647,4.8,2018-02-13
204,31520819,Private apartment (1st floor) with all amenities,220125576.0,"Queens, Ozone Park","(40.67883, -73.85627)",Entire place,72$,7,1.2,52,4.523365637476776,8.4,2018-11-21
205,10308738,Prime Upper West Side family home top floor,1250061.0,"Manhattan, Upper West Side","(40.79121, -73.96963000000002)",Entire place,260$,82,2.05,12,3.4882450645269327,98.4,2018-12-27
206,4776107,Modern (Website hidden by Airbnb) Sq Apt!,24631934.0,"Manhattan, East Village","(40.72781, -73.97646)",Entire place,400$,42,0.77,363,3.3923859208363742,50.4,2016-03-18
207,4356396,Cozy Studio in a great neighborhood (Upper East),20539345.0,"Manhattan, Upper East Side","(40.7786, -73.95104)",Entire place,146$,21,1.01,0,4.785470807409576,25.2,2018-09-18
208,20636888,tidy room with PRIVATE BATH & PRIVATE ENTRANCE,124860677.0,"Queens, Flushing","(40.75777, -73.81172)",Private Room,54$,65,2.88,361,4.358282594393123,78.0,2018-12-28
209,12221970,Ziggy Stardust Surf House - A Beautiful Houseboat,9040879.0,"Queens, Arverne","(40.59491, -73.78851)",Entire place,750$,14,0.36,352,3.6300098897278414,16.8,2018-12-03
210,29893519,the Perfect LES studio,174797199.0,"Manhattan, Lower East Side","(40.72207, -73.98725999999998)",Entire place,99$,11,1.46,0,3.1123206877991394,13.2,2018-07-19
211,24078852,"ART apt: QUIET, charming, GEM in GREENWICH VILLAGE",181300842.0,"Manhattan, Greenwich Village","(40.72925, -74.00041999999998)",Entire place,119$,12,1.07,0,3.1194717933343665,14.4,2018-11-11
212,20000820,Sunny and Spacious private bedroom,27527984.0,"Brooklyn, Bushwick","(40.69613, -73.90768)",Private Room,66$,2,0.09,0,3.653916575043664,2.4,2017-04-04
213,23520803,Spacious one-bedroom apartment in Cobble Hill,16110255.0,"Brooklyn, Gowanus","(40.68084, -73.98964000000002)",Entire place,130$,11,1.3,1,4.218248969514652,13.2,2018-12-25
214,20659193,Great Value! Private room in the northeast bronx,147762665.0,"Bronx, Wakefield","(40.88698, -73.86049)",Private Room,35$,16,1.55,156,3.5476044832577984,19.2,2018-12-05
215,3897601,In the heart of Park Slope,18572906.0,"Brooklyn, Park Slope","(40.67053, -73.98558)",Private Room,55$,4,0.07,0,4.223880960648694,4.8,2016-03-16
216,34791645,Mott Haven Dorm FF,30509656.0,"Bronx, Port Morris","(40.80858, -73.93164)",Shared room,28$,10,6.82,351,4.2783024960420875,12.0,2018-12-18
217,19942348,Sunny and Airy FiDi Studio,141324173.0,"Manhattan, Financial District","(40.71103, -74.00845)",Entire place,200$,74,3.13,35,3.7763865361991753,88.8,2018-12-19
218,14624028,Bright Bedroom in Brooklyn!,16205633.0,"Brooklyn, Kensington","(40.64007, -73.97067)",Private Room,45$,5,0.14,343,4.303996719695231,6.0,2018-02-13
219,33812239,3 bedroom Apartment a few blocks from Union Square,34312950.0,"Manhattan, East Village","(40.72919, -73.98151)",Entire place,290$,10,4.29,254,3.844155343114547,12.0,2018-12-21
220,6627931,Spacious 2 Bedroom + Backyard in Fort Greene BK,33722691.0,"Brooklyn, Clinton Hill","(40.69374000000001, -73.96727)",Entire place,150$,2,0.06,22,4.256724021754363,2.4,2018-10-19
221,496166,"Beautiful, Spacious 4 BR Brooklyn Brownstone",2450665.0,"Brooklyn, South Slope","(40.66641, -73.98283)",Entire place,249$,12,0.27,26,3.8036791363248468,14.4,2018-12-26
222,9725508,"Super Quiet, Your Oasis",16437254.0,"Brooklyn, Boerum Hill","(40.68788, -73.98550999999998)",Entire place,123$,10,0.27,246,4.423667982335538,12.0,2018-11-04
223,34340357,Cozy private Studio Suite,4852748.0,"Manhattan, Harlem","(40.80497, -73.94592)",Private Room,145$,1,0.63,365,4.9948635071358565,1.2,2018-11-16
224,24358122,Brooklyn apartment living room for rent,30075148.0,"Brooklyn, Williamsburg","(40.70695, -73.94524)",Private Room,50$,1,0.07,0,4.810363349779873,1.2,2017-10-22
225,13670094,Spacious 1 Bedroom Near Central Park.,2637013.0,"Manhattan, East Harlem","(40.79878, -73.94495)",Entire place,102$,15,0.42,0,4.508497019556303,18.0,2017-02-09
226,25082325,"LES - Quiet, Comfy, and Large Private Bedroom",1262195.0,"Manhattan, Lower East Side","(40.71325, -73.98510999999998)",Private Room,100$,32,2.51,0,3.3635770974516186,38.4,2018-12-29
227,12963341,PRIME EAST VILLAGE LARGE BEDROOM,4534893.0,"Manhattan, East Village","(40.72501, -73.98776)",Private Room,150$,5,0.13,121,3.7714811779472233,6.0,2018-04-30
228,20400190,Entire Studio Apartment,93411405.0,"Queens, Elmhurst","(40.74282, -73.87655)",Entire place,120$,8,0.35,0,3.4749000361861233,9.6,2018-03-08
229,1903249,The heart of Manhattan - NYC,3187531.0,"Manhattan, Chelsea","(40.74676, -74.00234)",Private Room,75$,202,3.19,0,3.541584376301524,242.4,2018-11-30
230,31471169,Stay at Lex,10416602.0,"Brooklyn, Bedford-Stuyvesant","(40.68928, -73.93906)",Entire place,130$,6,2.09,292,4.101508009588819,7.1999999999999975,2018-11-21
231,12274909,Beautiful spacious bedroom BayRidge FEMALES only,60756664.0,"Brooklyn, Bay Ridge","(40.63456, -74.02483000000002)",Private Room,35$,33,0.84,337,4.194365344895375,39.6,2018-12-07
232,34806115,AMAZING 2 BEDROOMS IN HEART OF CHELSEA!!!,148374046.0,"Manhattan, Chelsea","(40.74437, -74.00007)",Entire place,499$,5,4.05,199,3.389009313679788,6.0,2018-12-20
233,20016975,Rustic 1 Bedroom with Exposed Brick,55939980.0,"Manhattan, Midtown","(40.75685, -73.96388)",Entire place,210$,4,0.22,0,4.629240962275032,4.8,2018-06-26
234,8407092,Historic Ridgewood Brick Townhouse,9684993.0,"Queens, Ridgewood","(40.70928, -73.89795)",Entire place,139$,3,0.16,0,4.774852983941052,3.6,2018-01-24
235,10117636,❤︎ly room in duplex & garden,48535457.0,"Brooklyn, Williamsburg","(40.71975, -73.95964000000002)",Private Room,149$,15,0.35,0,3.0535315671254586,18.0,2015-11-26
236,7801783,Private 2 Bedroom Apartment in the East Village,2033003.0,"Manhattan, East Village","(40.72935, -73.98465)",Entire place,200$,6,0.13,134,3.4560159320662365,7.1999999999999975,2018-10-03
237,7727061,Bright Private room NYC Near train,25843005.0,"Queens, Astoria","(40.75818, -73.92679)",Private Room,35$,191,4.0,24,3.2332731011979967,229.2,2018-12-25
238,35938640,The Moses Suite 2,270314994.0,"Brooklyn, Canarsie","(40.64078, -73.90575)",Entire place,110$,1,1.0,360,3.3980064204242715,1.2,2018-12-26
239,8055721,Private Garden View in Brownstone Near Subway,40176101.0,"Brooklyn, Bedford-Stuyvesant","(40.69022, -73.93077)",Private Room,79$,291,6.26,26,4.395322931403437,349.2,2018-12-24
240,13733766,Nice room w private bathroom in Bedstuy/Bushwick,32357613.0,"Brooklyn, Bedford-Stuyvesant","(40.68742, -73.92211999999998)",Private Room,82$,4,0.15,0,4.953263193987064,4.8,2017-11-07
241,11360407,"Rm in 3BR Dplx/1Bth, ClintonHill off WashingtonAve",59509831.0,"Brooklyn, Clinton Hill","(40.68073, -73.96217)",Private Room,150$,3,0.08,35,3.152052032742906,3.6,2018-12-12
242,26957310,Cozy Bright Room 1 Block from the L-Train,85350993.0,"Brooklyn, Williamsburg","(40.70626, -73.92921)",Private Room,47$,3,0.26,88,3.0323252198923814,3.6,2018-11-24
243,15678623,"Spacious and Homey 2 bedroom, Express Subway Stop",3137269.0,"Brooklyn, Crown Heights","(40.67587, -73.93175)",Entire place,130$,7,0.21,0,3.143938878425568,8.4,2016-11-02
244,16282091,"Sunny, cozy room in newly renovated apartment!",105606522.0,"Brooklyn, Bushwick","(40.68987, -73.91858)",Private Room,70$,1,0.03,0,3.6063254031108,1.2,2016-06-12
245,24083746,Cozy private room available from January 1st,32434287.0,"Manhattan, Harlem","(40.81787, -73.94286)",Private Room,65$,1,0.07,0,3.0071890874123115,1.2,2017-11-02
246,1146534,furnished br in 2 br share in WV,6286114.0,"Manhattan, West Village","(40.73614, -74.00634000000002)",Private Room,64$,42,0.56,0,3.1083128777807887,50.4,2018-10-05
247,3186103,Park Slope 3 BR Duplex with Garden,16152979.0,"Brooklyn, Park Slope","(40.67507, -73.97706)",Entire place,450$,12,0.2,13,3.177095476151508,14.4,2018-10-17
248,7204721,Charming Cozy Brooklyn 1BR,37188272.0,"Brooklyn, Crown Heights","(40.67357, -73.95268)",Entire place,95$,4,0.11,0,3.3644488202269107,4.8,2016-01-20
249,13532647,2 Bedroom Apartment in Prime Midtown West,26923140.0,"Manhattan, Hell's Kitchen","(40.7605, -73.99455)",Entire place,199$,110,3.02,246,3.0117332780946184,132.0,2018-12-15
250,21817961,Enjoy Harlem,66472428.0,"Manhattan, Harlem","(40.81029, -73.94344)",Entire place,165$,1,0.05,0,3.8048845150892534,1.2,2017-06-10
251,17600777,Spacious room in front of prospect park,100106209.0,"Brooklyn, Prospect-Lefferts Gardens","(40.66042, -73.96234)",Private Room,160$,45,1.62,303,3.910154859284721,54.0,2018-11-13
252,34751113,Spacious East Village/Alphabet City Apt,58484199.0,"Manhattan, East Village","(40.72196, -73.98063)",Private Room,98$,1,1.0,158,3.283973102670571,1.2,2018-12-06
253,34208674,Amazing 5 bed/2 bath Duplex 10 min from Manhattan!,258269673.0,"Brooklyn, Williamsburg","(40.71547, -73.94074)",Entire place,595$,4,2.79,322,3.101656503874505,4.8,2018-12-19
254,19958302,luxury for a discount,34447878.0,"Manhattan, Civic Center","(40.71365, -74.0053)",Entire place,210$,6,0.26,0,3.025367874130205,7.1999999999999975,2018-03-19
